number,duration,params_C,params_a,params_b,params_gamma,params_n_estimators
222,0 days 00:00:01.651033,3324.069206530305,0.6168075065051923,0.5206369159459435,0.6233392455182128,41
223,0 days 00:00:01.598740,0.24244650239931612,0.8733215187354613,0.5375206842266036,0.22954333016744588,21
224,0 days 00:00:01.037791,0.361400039939193,0.2844990166609452,0.9007579306771214,0.6569295343064905,444
225,0 days 00:00:01.343054,127.30750150055184,0.3611947423498002,0.766385862257296,0.7255328941982508,16
226,0 days 00:00:01.372962,327.51463764031905,0.2152402665978109,0.43775880786527605,0.7808853746402705,116
227,0 days 00:00:01.250591,8041.017406530706,0.9955847972629182,0.6566898456518739,0.8657672948982977,12
228,0 days 00:00:01.145925,2364.759656504154,0.7644150918251325,0.04732139057325985,0.11626254996065599,37
229,0 days 00:00:01.195650,0.01722274763930716,0.613346417470232,0.01852222101452366,0.8268184015166395,338
230,0 days 00:00:01.201161,2.4684196876438254,0.9836518961479168,0.9878368985167588,0.04121125656920854,38
231,0 days 00:00:01.275133,17.929995493280803,0.6721985773274538,0.3707960920885225,0.17623235479320387,21
232,0 days 00:00:01.075752,0.0016953698059260403,0.9523383384293177,0.5049151772722047,0.807160937923568,12
233,0 days 00:00:01.382273,0.01515887201764465,0.6148768187368321,0.14962280776080744,0.12532454737922027,11
234,0 days 00:00:01.274951,3.8481773400266883,0.8456273525586739,0.7760047337646322,0.039946335713430314,23
235,0 days 00:00:01.125172,0.001320269850951198,0.5164374009371439,0.1783775804468691,0.4030210040853289,12
236,0 days 00:00:01.413911,0.22931896965473647,0.8563574573559151,0.8335070294330391,0.5412029895330688,94
237,0 days 00:00:01.344000,17.629367206609334,0.5293700187822423,0.20569019755841458,0.4172642038973865,133
238,0 days 00:00:00.824691,0.0004245170072957512,0.36969541584592003,0.710534253022137,0.8161169187599684,16
239,0 days 00:00:01.237545,19.26650672622901,0.880734747192514,0.21423379798612688,0.6415986500561938,21
240,0 days 00:00:01.106201,949.0561578933556,0.6340777451002151,0.29734133191782186,0.5447987339271749,62
241,0 days 00:00:01.129876,248.28456610927608,0.17780289674609967,0.34702907464318467,0.5948301502526767,77
242,0 days 00:00:01.297212,6491.199599710132,0.907483236305374,0.9119275219493496,0.992862716144795,10
243,0 days 00:00:01.364352,83.03797496789764,0.7444303266983213,0.7532339764258779,0.8651192676804531,67
244,0 days 00:00:01.578257,0.22414353851734312,0.750304582447692,0.047464435727235195,0.8537316158706869,111
245,0 days 00:00:00.863185,0.00018698828554331224,0.2592023388452222,0.08373402061270313,0.2108184061202989,118
246,0 days 00:00:01.488275,62.855204349222625,0.5432347712211621,0.6989146678547178,0.5144367262259657,33
247,0 days 00:00:01.504231,6380.12900887033,0.36649658017387454,0.4343976209971371,0.8538312451604362,42
248,0 days 00:00:01.523180,4645.2488749505965,0.5123728308120623,0.5815198576521218,0.43757618195634196,352
249,0 days 00:00:01.542644,0.3689301257751871,0.5580587335029802,0.8632652126653435,0.6043413670776485,22
250,0 days 00:00:01.588417,4.548820623151233,0.5453760857964262,0.18637606410928445,0.19348066405839737,150
251,0 days 00:00:01.559647,0.8219775901099756,0.6210701061494422,0.6491025435514955,0.5941284427926172,158
252,0 days 00:00:01.281134,0.00031368549646368165,0.26504714927503503,0.16002462368371057,0.16173415713381356,19
253,0 days 00:00:01.415664,0.5874388552597956,0.24306045395189496,0.5638568908385083,0.41164584459059006,111
254,0 days 00:00:01.573789,7.703184544510829,0.3713425223005212,0.8130466383269432,0.38541486731895047,49
255,0 days 00:00:01.608996,0.19624636870615966,0.6482072166567933,0.26438406601421194,0.2262539588860608,17
256,0 days 00:00:01.529714,30.475111292714598,0.7457367023444098,0.7133474490209105,0.5457006203749128,29
257,0 days 00:00:01.293292,0.17162435012754562,0.8859171625052025,0.7441414037264983,0.11297639082947275,142
258,0 days 00:00:01.252767,0.0004855787525190201,0.11119227112624563,0.23042668336049613,0.6172813362305027,252
259,0 days 00:00:01.389723,0.0021401793189086945,0.5380566450624145,0.034436207183657336,0.11351306954360718,267
260,0 days 00:00:01.489913,1560.4758222880134,0.704842862674151,0.1824709124347723,0.23250673175669412,87
261,0 days 00:00:01.400656,0.0047898608610327225,0.793492208089702,0.14905303722899113,0.35987850099572627,352
